2026-04-22T14:38:44.407Z - Temp: 24.5°C, Humidity: 51.2%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:39:04.677Z - Temp: 24.5°C, Humidity: 51.3%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:39:24.874Z - Temp: 24.5°C, Humidity: 51.2%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:39:45.131Z - Temp: 24.5°C, Humidity: 51%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:40:05.223Z - Temp: 24.6°C, Humidity: 51.1%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:40:25.172Z - Temp: 24.5°C, Humidity: 51%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:40:45.549Z - Temp: 24.5°C, Humidity: 51.1%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:41:05.633Z - Temp: 24.4°C, Humidity: 51.1%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:41:25.805Z - Temp: 24.3°C, Humidity: 51.3%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:41:45.964Z - Temp: 24.4°C, Humidity: 51.6%, CO2: 3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:42:06.034Z - Temp: 24.4°C, Humidity: 51.6%, CO2: 3.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:42:26.127Z - Temp: 24.4°C, Humidity: 51.6%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:42:46.381Z - Temp: 24.4°C, Humidity: 51.5%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:43:06.663Z - Temp: 24.4°C, Humidity: 51.5%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:43:31.111Z - Temp: 24.4°C, Humidity: 51.5%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:49:13.530Z - Temp: 24.1°C, Humidity: 52.4%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:49:30.453Z - Temp: 24.1°C, Humidity: 52.4%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:49:50.618Z - Temp: 24.1°C, Humidity: 52.4%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:50:10.885Z - Temp: 24.1°C, Humidity: 52.5%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:50:31.103Z - Temp: 24.1°C, Humidity: 52.6%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:50:51.245Z - Temp: 24.1°C, Humidity: 52.5%, CO2: 1.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:01:11.098Z - Temp: 24.5°C, Humidity: 51.7%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:01:17.950Z - Temp: 24.4°C, Humidity: 51.7%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:01:38.021Z - Temp: 24.4°C, Humidity: 51.8%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:01:58.274Z - Temp: 24.4°C, Humidity: 51.8%, CO2: 1.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:02:18.455Z - Temp: 24.3°C, Humidity: 51.7%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:02:38.747Z - Temp: 24.2°C, Humidity: 51.9%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:02:58.921Z - Temp: 24.1°C, Humidity: 52%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:03:19.074Z - Temp: 24.1°C, Humidity: 52.1%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:03:39.143Z - Temp: 24°C, Humidity: 52.1%, CO2: 1.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:03:59.321Z - Temp: 24.1°C, Humidity: 52.6%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:04:19.308Z - Temp: 24.1°C, Humidity: 52.5%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:04:39.583Z - Temp: 24°C, Humidity: 52.6%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:04:59.859Z - Temp: 24.1°C, Humidity: 52.7%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:05:20.314Z - Temp: 24.1°C, Humidity: 52.6%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:05:40.487Z - Temp: 24°C, Humidity: 52.5%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:06:00.871Z - Temp: 24.1°C, Humidity: 52.6%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:06:21.043Z - Temp: 24°C, Humidity: 52.5%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:06:41.233Z - Temp: 23.9°C, Humidity: 52.5%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:07:01.405Z - Temp: 23.8°C, Humidity: 52.7%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:07:21.661Z - Temp: 23.7°C, Humidity: 52.8%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:07:41.633Z - Temp: 23.7°C, Humidity: 53%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:08:01.822Z - Temp: 23.6°C, Humidity: 53.3%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:08:22.080Z - Temp: 23.5°C, Humidity: 53.3%, CO2: 1.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:08:42.347Z - Temp: 23.5°C, Humidity: 53.4%, CO2: 1.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:09:02.954Z - Temp: 23.4°C, Humidity: 53.6%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:09:22.915Z - Temp: 23.3°C, Humidity: 53.8%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:09:43.071Z - Temp: 23.3°C, Humidity: 53.8%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:10:03.677Z - Temp: 23.2°C, Humidity: 53.9%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:10:23.436Z - Temp: 23.2°C, Humidity: 54%, CO2: 1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:10:43.590Z - Temp: 23.1°C, Humidity: 54%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:11:04.050Z - Temp: 23.1°C, Humidity: 54.2%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:11:24.055Z - Temp: 23.1°C, Humidity: 54.3%, CO2: 1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:11:44.314Z - Temp: 23.1°C, Humidity: 54.4%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:12:04.519Z - Temp: 23.2°C, Humidity: 54.2%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:12:24.783Z - Temp: 23.2°C, Humidity: 54%, CO2: 1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:12:44.936Z - Temp: 23.2°C, Humidity: 53.9%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:13:05.233Z - Temp: 23.2°C, Humidity: 54%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:13:25.405Z - Temp: 23.2°C, Humidity: 53.9%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:13:45.556Z - Temp: 23.2°C, Humidity: 53.7%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:14:05.752Z - Temp: 23.2°C, Humidity: 53.6%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:14:26.030Z - Temp: 23.2°C, Humidity: 53.6%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:14:46.317Z - Temp: 23.1°C, Humidity: 53.5%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:15:06.350Z - Temp: 23.2°C, Humidity: 53.5%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:15:26.645Z - Temp: 23.1°C, Humidity: 53.5%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:15:46.808Z - Temp: 23.2°C, Humidity: 53.5%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:16:07.048Z - Temp: 23.2°C, Humidity: 53.4%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:16:27.458Z - Temp: 23.2°C, Humidity: 53.4%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:16:47.625Z - Temp: 23.2°C, Humidity: 53.3%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:17:07.820Z - Temp: 23.2°C, Humidity: 53.3%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:17:27.774Z - Temp: 23.2°C, Humidity: 53.4%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:17:47.845Z - Temp: 23.2°C, Humidity: 53.7%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:18:08.009Z - Temp: 23.2°C, Humidity: 53.5%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:18:28.208Z - Temp: 23.2°C, Humidity: 53.2%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:18:48.355Z - Temp: 23.2°C, Humidity: 53.1%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:19:08.968Z - Temp: 23.2°C, Humidity: 53.1%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:19:28.828Z - Temp: 23.2°C, Humidity: 53.1%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:19:49.079Z - Temp: 23.2°C, Humidity: 53%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:20:09.275Z - Temp: 23.2°C, Humidity: 53.1%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:20:29.326Z - Temp: 23.2°C, Humidity: 53.1%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:20:49.312Z - Temp: 23.2°C, Humidity: 53.1%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:21:09.495Z - Temp: 23.1°C, Humidity: 53%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:21:29.762Z - Temp: 23.1°C, Humidity: 53%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:21:55.953Z - Temp: 23.1°C, Humidity: 53%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:22:10.315Z - Temp: 23.1°C, Humidity: 53%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:22:30.487Z - Temp: 23.1°C, Humidity: 52.9%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:22:50.634Z - Temp: 23.1°C, Humidity: 53%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:23:10.712Z - Temp: 23.1°C, Humidity: 53%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:23:30.895Z - Temp: 23°C, Humidity: 53%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:23:51.051Z - Temp: 23.1°C, Humidity: 53%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:24:11.262Z - Temp: 23°C, Humidity: 53%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:24:31.520Z - Temp: 23°C, Humidity: 53%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:24:51.650Z - Temp: 23°C, Humidity: 53%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:25:11.874Z - Temp: 23°C, Humidity: 53.1%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:25:32.248Z - Temp: 23°C, Humidity: 53%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:25:52.395Z - Temp: 23°C, Humidity: 53%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:26:12.583Z - Temp: 23°C, Humidity: 53%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:26:32.770Z - Temp: 23°C, Humidity: 53%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:26:53.125Z - Temp: 23.1°C, Humidity: 53.5%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:27:15.033Z - Temp: 23.3°C, Humidity: 53.8%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:27:33.557Z - Temp: 23.6°C, Humidity: 52.8%, CO2: 1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:27:55.480Z - Temp: 23.9°C, Humidity: 52%, CO2: 1 ppm, HR: undefined BPM, SpO2: undefined%
2026
-04-22T15:28:13.942Z - Temp: 24.1°C, Humidity: 51.6%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:28:34.094Z - Temp: 24.2°C, Humidity: 50.5%, CO2: 0.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:28:54.296Z - Temp: 24.4°C, Humidity: 50.2%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:29:14.568Z - Temp: 24.6°C, Humidity: 50.2%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:29:34.716Z - Temp: 24.7°C, Humidity: 50%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:29:54.912Z - Temp: 24.9°C, Humidity: 49.6%, CO2: 0.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:30:15.156Z - Temp: 25°C, Humidity: 49.4%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:30:35.373Z - Temp: 25.2°C, Humidity: 49.5%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:30:55.709Z - Temp: 25.3°C, Humidity: 48.9%, CO2: 0.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:31:15.806Z - Temp: 25.4°C, Humidity: 48.4%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:31:36.081Z - Temp: 25.5°C, Humidity: 47.9%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:31:58.066Z - Temp: 25.6°C, Humidity: 47.5%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:32:16.502Z - Temp: 25.6°C, Humidity: 47.2%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:32:36.805Z - Temp: 25.7°C, Humidity: 47.1%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:32:56.876Z - Temp: 25.7°C, Humidity: 46.9%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:33:17.146Z - Temp: 25.7°C, Humidity: 46.7%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:33:37.460Z - Temp: 25.8°C, Humidity: 46.6%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T15:33:57.604Z - Temp: 25.7°C, Humidity: 46.5%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:49:58.016Z - Temp: 31.7°C, Humidity: 58.2%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:52:51.275Z - Temp: 31.1°C, Humidity: 51.2%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:53:11.770Z - Temp: 31.2°C, Humidity: 51.2%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:53:32.035Z - Temp: 31.2°C, Humidity: 51.2%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:53:52.581Z - Temp: 31.2°C, Humidity: 51.1%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:54:12.997Z - Temp: 31.2°C, Humidity: 51%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:54:33.586Z - Temp: 31.2°C, Humidity: 50.9%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:54:53.695Z - Temp: 31.2°C, Humidity: 51%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:55:14.033Z - Temp: 31.2°C, Humidity: 51.2%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:55:34.509Z - Temp: 31.2°C, Humidity: 51%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:55:54.930Z - Temp: 31.2°C, Humidity: 51.2%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:56:15.462Z - Temp: 31.1°C, Humidity: 51.1%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:56:35.922Z - Temp: 31.1°C, Humidity: 51.2%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:56:56.526Z - Temp: 31.1°C, Humidity: 51.2%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:57:17.022Z - Temp: 31.1°C, Humidity: 50.9%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:57:37.506Z - Temp: 31.1°C, Humidity: 50.8%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:57:57.988Z - Temp: 31.1°C, Humidity: 50.7%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:58:18.454Z - Temp: 31.1°C, Humidity: 50.9%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:58:38.735Z - Temp: 31.1°C, Humidity: 50.8%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:58:59.008Z - Temp: 31.1°C, Humidity: 50.8%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:59:19.479Z - Temp: 31.1°C, Humidity: 50.7%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T10:59:39.955Z - Temp: 31.1°C, Humidity: 51.1%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:00:00.430Z - Temp: 31.1°C, Humidity: 50.6%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:00:20.931Z - Temp: 31.2°C, Humidity: 51.6%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:00:41.521Z - Temp: 31.2°C, Humidity: 52.3%, CO2: 1.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:01:01.848Z - Temp: 31.3°C, Humidity: 51.5%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:01:22.390Z - Temp: 31.3°C, Humidity: 51.1%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:01:43.073Z - Temp: 31.2°C, Humidity: 50.8%, CO2: 1.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:02:03.318Z - Temp: 31.3°C, Humidity: 53%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:02:23.687Z - Temp: 31.4°C, Humidity: 53.3%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:02:44.155Z - Temp: 31.4°C, Humidity: 52%, CO2: 3.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:03:04.475Z - Temp: 31.4°C, Humidity: 50.7%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:03:24.626Z - Temp: 31.4°C, Humidity: 50.2%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:03:47.252Z - Temp: 31.3°C, Humidity: 49.9%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:04:05.560Z - Temp: 31.3°C, Humidity: 49.8%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:04:25.915Z - Temp: 31.3°C, Humidity: 49.8%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:04:46.377Z - Temp: 31.3°C, Humidity: 49.7%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:05:06.920Z - Temp: 31.3°C, Humidity: 49.6%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:05:27.392Z - Temp: 31.3°C, Humidity: 49.5%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:05:49.517Z - Temp: 31.3°C, Humidity: 49.6%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:06:08.042Z - Temp: 31.3°C, Humidity: 49.5%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:06:28.530Z - Temp: 31.3°C, Humidity: 49.5%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:06:49.013Z - Temp: 31.3°C, Humidity: 49.6%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:07:09.490Z - Temp: 31.3°C, Humidity: 49.4%, CO2: 3.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:07:34.321Z - Temp: 31.3°C, Humidity: 49.3%, CO2: 2.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:09:31.853Z - Temp: 31.3°C, Humidity: 49.4%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:09:48.621Z - Temp: 31.3°C, Humidity: 49.4%, CO2: 2.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:10:08.687Z - Temp: 31.2°C, Humidity: 49.5%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:10:28.962Z - Temp: 31.2°C, Humidity: 49.5%, CO2: 2.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:10:49.247Z - Temp: 31.2°C, Humidity: 49.7%, CO2: 5.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:11:09.674Z - Temp: 31.2°C, Humidity: 49.7%, CO2: 4.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:11:30.161Z - Temp: 31.2°C, Humidity: 49.7%, CO2: 4.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:11:51.290Z - Temp: 31.2°C, Humidity: 49.8%, CO2: 4.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:12:11.466Z - Temp: 31.2°C, Humidity: 49.8%, CO2: 4.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:12:31.964Z - Temp: 31.2°C, Humidity: 50.1%, CO2: 5 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:12:52.047Z - Temp: 31.2°C, Humidity: 50%, CO2: 5 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:13:12.601Z - Temp: 31.2°C, Humidity: 50.2%, CO2: 5.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:13:32.994Z - Temp: 31.3°C, Humidity: 50.1%, CO2: 8.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:13:53.430Z - Temp: 31.3°C, Humidity: 50.1%, CO2: 6.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:36:12.540Z - Temp: 31.3°C, Humidity: 50.1%, CO2: 6.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:39:08.365Z - Temp: 30.9°C, Humidity: 50.2%, CO2: 4.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:39:28.444Z - Temp: 30.9°C, Humidity: 50.2%, CO2: 4.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:39:48.795Z - Temp: 30.9°C, Humidity: 50.1%, CO2: 3.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:40:09.188Z - Temp: 31°C, Humidity: 50.1%, CO2: 3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:40:29.785Z - Temp: 31°C, Humidity: 50%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:40:50.066Z - Temp: 31°C, Humidity: 50%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:41:10.572Z - Temp: 31°C, Humidity: 50%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:41:30.801Z - Temp: 31°C, Humidity: 50.2%, CO2: 3.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:41:51.209Z - Temp: 31.1°C, Humidity: 50.2%, CO2: 2.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:42:11.690Z - Temp: 31.1°C, Humidity: 50%, CO2: 2.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:42:32.354Z - Temp: 31.1°C, Humidity: 50.2%, CO2: 3.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:42:52.521Z - Temp: 31.1°C, Humidity: 49.9%, CO2: 4.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:43:13.003Z - Temp: 31.1°C, Humidity: 50%, CO2: 3 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:43:33.735Z - Temp: 31.1°C, Humidity: 49.8%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:43:53.958Z - Temp: 31.1°C, Humidity: 49.7%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-05-19T11:44:14.628Z - Temp: 31.1°C, Humidity: 49.6%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
